indicator_id,indicator_label,area_code,area_name,area_type,sex,age,year,value,lower_ci,upper_ci,count,denominator,compared_to_england
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2006,339.41752,302.86309,379.13209,320,101852,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2006 - 08,374.66688,342.88063,408.58313,522,153141,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2006 - 08,260.9451,235.66212,288.1837,396,154943,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2006 - 08,315.99671,295.69065,337.31976,918,308084,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2007,357.97133,304.87703,417.57538,165,51061,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2007,234.8295,194.17397,281.42258,119,51715,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2007,294.56826,260.96443,331.26458,284,102776,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2007 - 09,356.26063,325.68216,388.91512,509,154289,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2007 - 09,246.44283,222.08623,272.72434,380,156221,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2007 - 09,299.73472,280.17693,320.28831,889,310510,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2008,348.90165,297.7776,406.21448,169,51453,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2008,282.16631,237.74754,332.4198,145,52003,Similar
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2008,314.3662,280.24976,351.46136,314,103456,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2008 - 10,334.84633,305.57797,366.14136,490,155268,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2008 - 10,223.35847,200.45289,248.148,352,157520,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2008 - 10,277.51039,258.92089,297.07319,842,312788,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2009,361.24522,309.20028,419.47464,175,51775,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2009,221.48042,182.68527,266.01984,116,52503,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2009,289.3579,256.7713,324.90532,291,104278,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2009 - 11,313.12592,285.11871,343.11924,468,155989,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2009 - 11,201.50389,179.98764,224.86818,324,158756,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2009 - 11,255.65244,238.00155,274.25705,792,314745,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2010,295.35872,248.97149,347.8169,146,52040,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2010,169.5135,136.20424,208.44718,91,53014,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2010,230.74156,202.0507,262.33627,237,105054,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2010 - 12,301.30448,274.33339,330.19034,467,156477,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2010 - 12,191.25866,170.56425,213.75691,315,159668,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2010 - 12,244.58968,227.60962,262.49322,782,316145,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2011,285.60787,240.81557,336.24104,147,52174,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2011,213.75661,176.48457,256.52195,117,53239,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2011,248.83998,219.46543,281.02347,264,105413,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2011 - 13,303.18017,276.52274,331.69529,484,156947,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2011 - 13,196.86472,176.14907,219.33433,333,160351,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2011 - 13,248.30861,231.45144,266.06216,817,317298,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2012,325.27968,278.31542,377.84171,174,52263,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2012,190.23667,155.6465,230.17661,107,53415,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2012,255.04245,225.89066,286.89201,281,105678,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2012 - 14,307.3053,280.7069,335.72818,499,157435,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2012 - 14,199.92947,179.29229,222.27934,346,160998,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2012 - 14,252.02562,235.20117,269.72934,845,318433,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2013,298.82707,254.3001,348.84896,163,52510,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2013,187.02431,153.37518,225.82586,109,53697,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2013,241.34475,213.31385,272.01439,272,106207,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2013 - 15,285.04937,259.69059,312.2005,471,158051,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2013 - 15,202.22365,181.70146,224.41895,358,161647,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2013 - 15,242.5035,226.16537,259.70392,829,319698,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2014,297.44945,253.00384,347.39794,162,52662,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2014,222.14026,185.3626,264.03991,130,53886,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2014,258.82637,229.75324,290.53634,292,106548,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2014 - 16,297.76033,272.05046,325.23189,500,158155,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2014 - 16,214.22076,193.29716,236.78229,387,162200,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2014 - 16,255.04772,238.431,272.51147,887,320355,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2015,257.31897,217.07629,302.82844,146,52879,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2015,197.69545,163.58474,236.78786,119,54064,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2015,226.64781,200.04175,255.79302,265,106943,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2015 - 17,298.21289,272.7784,325.3689,512,158157,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2015 - 17,199.86509,179.93619,221.39101,370,162769,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2015 - 17,248.00315,231.81418,265.01975,882,320926,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2016,339.12313,292.48255,391.03989,192,52614,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2016,222.33189,186.66339,262.8114,138,54250,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2016,279.57759,250.03517,311.63317,330,106864,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2016 - 18,326.85586,300.41216,354.99112,571,158342,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2016 - 18,206.86821,186.76379,228.5401,390,163525,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2016 - 18,265.43357,248.81786,282.86212,961,321867,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2017,298.58594,255.51831,346.78688,174,52664,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2017,179.97325,148.17532,216.54637,113,54455,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2017,238.04194,211.10548,267.44368,287,107119,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2017 - 19,320.47906,294.54543,348.07161,571,159262,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2017 - 19,199.80595,180.07857,221.09239,380,164627,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2017 - 19,258.44701,242.16313,275.53177,951,323889,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2018,341.73424,296.29158,392.1423,205,53064,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2018,219.03294,183.9002,258.88613,139,54820,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2018,278.63863,249.79426,309.88409,344,107884,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2018 - 20,315.28208,289.73886,342.46074,570,160665,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2018 - 20,207.9037,187.89983,229.44278,402,166066,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2018 - 20,259.8904,243.67871,276.89054,972,326731,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2019,321.41656,277.18829,370.64812,192,53534,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2019,199.82636,166.3546,237.99864,128,55352,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2019,258.67339,230.84257,288.91018,320,108886,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2019 - 21,289.89451,265.50066,315.91334,528,162593,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2019 - 21,189.28378,170.36723,209.71198,372,168138,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2019 - 21,237.96782,222.54133,254.1748,900,330731,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2020,283.21799,242.25104,329.08285,173,54067,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2020,205.33208,171.85444,243.37871,135,55894,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2020,243.13963,216.51159,272.11619,308,109961,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2020 - 22,276.073824424822,252.406988578818,301.350717146624,507,164170,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2020 - 22,183.949808172107,165.481626229008,203.904260129057,367,169641,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2020 - 22,228.63584685504,213.622374819052,244.420449543484,874,333811,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2021,265.30078,225.86131,309.60733,163,54992,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2021,163.32562,133.88229,197.27737,109,56892,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2021,212.61838,187.90716,239.65585,272,111884,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2021 - 23,285.202945606175,261.134138585909,310.883001445578,523,165661,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2021 - 23,189.45551990961,170.729545439523,209.665480135209,378,171062,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2021 - 23,235.822661355961,220.580614040668,251.835434986504,901,336723,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2022,279.314895489414,238.778803540421,324.727450135735,171,55111,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2022,183.608232240288,152.446532675902,219.2407252049,123,56855,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2022,230.008381651156,204.320262846934,258.018006850211,294,111966,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2022 - 24,282.068443895873,258.162633355275,307.582577036331,518,166578,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2022 - 24,215.986644970893,195.787445008767,237.691819259169,425,171524,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2022 - 24,247.863108691614,232.19783788803,264.302185485084,943,338102,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2023,310.213617616921,267.312144400097,358.008976852624,189,55558,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2023,222.430460646899,187.583334325343,261.838224003328,146,57315,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2023,264.782966527849,237.018670714696,294.89067082175,335,112873,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2023 - 25,286.78077722869,262.759262740532,312.397778330786,531,167855.652,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2023 - 25,217.404878599749,197.112774349835,239.204359560442,428,172933.026,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2023 - 25,250.813873451967,235.080370654177,267.317868481439,959,340788.678,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2024,256.959951212986,218.238716947853,300.53962160099,158,55909,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2024,241.244825421504,204.462653106947,282.673591872865,156,57354,Similar
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2024,248.40750094594,221.493451354331,277.671428559763,314,113263,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Male,<75 yrs,2025,293.314421385245,252.177637472759,339.211003680081,184,56388.652,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Female,<75 yrs,2025,188.872739279924,157.039256789991,225.214635728761,126,58264.026,Better
108,Under 75 mortality rate from all causes,E07000085,East Hampshire,district,Persons,<75 yrs,2025,239.288947835157,213.18917536321501,267.682848597635,310,114652.678,Better
108,Under 75 mortality rate from all causes,E07000086,Eastleigh,district,Male,<75 yrs,2001,456.70197,393.47714,527.09889,191,54084,Better
108,Under 75 mortality rate from all causes,E07000086,Eastleigh,district,Female,<75 yrs,2001,287.26289,239.34796,341.90661,128,54039,Better
108,Under 75 mortality rate from all causes,E07000086,Eastleigh,district,Persons,<75 yrs,2001,368.53061,328.84467,411.65302,319,108123,Better
